node,seg,start,offset,process,wait,down,idle,workId,agvId
EquipmentNode #44,5,261.900,261.900,0,18.100,0,0,17,
EquipmentNode #44,6,280.000,280.000,0,0,3.000,0,17,
EquipmentNode #44,7,283.000,283.000,0,0,0,0.100,17,
EquipmentNode #44,8,283.100,283.100,2.000,0,0,0,18,
EquipmentNode #44,9,285.100,285.100,0,18.100,0,0,18,
EquipmentNode #44,10,303.200,303.200,0,0,3.000,0,18,
EquipmentNode #44,11,306.200,306.200,0,0,0,0.100,18,
EquipmentNode #44,12,306.300,306.300,2.000,0,0,0,19,
EquipmentNode #44,13,308.300,308.300,0,18.100,0,0,19,
EquipmentNode #44,14,326.400,326.400,0,0,3.000,0,19,
EquipmentNode #44,15,329.400,329.400,0,0,0,0.100,19,
EquipmentNode #44,16,329.500,329.500,2.000,0,0,0,20,
EquipmentNode #44,17,331.500,331.500,0,18.100,0,0,20,
EquipmentNode #44,18,349.600,349.600,0,0,3.000,0,20,
EquipmentNode #44,19,352.600,352.600,0,0,0,0.100,20,
EquipmentNode #44,20,352.700,352.700,2.000,0,0,0,21,
EquipmentNode #44,21,354.700,354.700,0,18.100,0,0,21,
EquipmentNode #44,22,372.800,372.800,0,0,3.000,0,21,
EquipmentNode #44,23,375.800,375.800,0,0,0,0.100,21,
EquipmentNode #44,24,375.900,375.900,2.000,0,0,0,22,
EquipmentNode #44,25,377.900,377.900,0,18.100,0,0,22,
EquipmentNode #44,26,396.000,396.000,0,0,3.000,0,22,
EquipmentNode #44,27,399.000,399.000,0,0,0,0.100,22,
EquipmentNode #44,28,399.100,399.100,2.000,0,0,0,23,
EquipmentNode #44,29,401.100,401.100,0,18.100,0,0,23,
EquipmentNode #44,30,419.200,419.200,0,0,3.000,0,23,
EquipmentNode #44,31,422.200,422.200,0,0,0,0.100,23,
EquipmentNode #44,32,422.300,422.300,2.000,0,0,0,24,
EquipmentNode #44,33,424.300,424.300,0,18.100,0,0,24,
EquipmentNode #44,34,442.400,442.400,0,0,3.000,0,24,
EquipmentNode #44,35,445.400,445.400,0,0,0,0.100,24,
EquipmentNode #44,36,445.500,445.500,2.000,0,0,0,25,
EquipmentNode #44,37,447.500,447.500,0,18.100,0,0,25,
EquipmentNode #44,38,465.600,465.600,0,0,3.000,0,25,
EquipmentNode #44,39,468.600,468.600,0,0,0,0.100,25,
EquipmentNode #44,40,468.700,468.700,2.000,0,0,0,26,
EquipmentNode #44,41,470.700,470.700,0,18.100,0,0,26,
EquipmentNode #44,42,488.800,488.800,0,0,3.000,0,26,
EquipmentNode #44,43,491.800,491.800,0,0,0,0.100,26,
EquipmentNode #44,44,491.900,491.900,2.000,0,0,0,27,
EquipmentNode #44,45,493.900,493.900,0,18.100,0,0,27,
EquipmentNode #44,46,512.000,512.000,0,0,3.000,0,27,
EquipmentNode #44,47,515.000,515.000,0,0,0,0.100,27,
EquipmentNode #44,48,515.100,515.100,2.000,0,0,0,28,
EquipmentNode #44,49,517.100,517.100,0,18.100,0,0,28,
EquipmentNode #44,50,535.200,535.200,0,0,3.000,0,28,
EquipmentNode #44,51,538.200,538.200,0,0,0,0.100,28,
EquipmentNode #44,52,538.300,538.300,2.000,0,0,0,29,
EquipmentNode #44,53,540.300,540.300,0,18.100,0,0,29,
EquipmentNode #44,54,558.400,558.400,0,0,3.000,0,29,
EquipmentNode #44,55,561.400,561.400,0,0,0,0.100,29,
EquipmentNode #44,56,561.500,561.500,2.000,0,0,0,30,
EquipmentNode #44,57,563.500,563.500,0,18.100,0,0,30,
EquipmentNode #44,58,581.600,581.600,0,0,3.000,0,30,
EquipmentNode #44,59,584.600,584.600,0,0,0,0.100,30,
EquipmentNode #44,60,584.700,584.700,2.000,0,0,0,31,
EquipmentNode #44,61,586.700,586.700,0,18.100,0,0,31,
EquipmentNode #44,62,604.800,604.800,0,0,3.000,0,31,
EquipmentNode #44,63,607.800,607.800,0,0,0,0.100,31,
EquipmentNode #44,64,607.900,607.900,2.000,0,0,0,32,
EquipmentNode #44,65,609.900,609.900,0,18.100,0,0,32,
EquipmentNode #44,66,628.000,628.000,0,0,3.000,0,32,
EquipmentNode #44,67,631.000,631.000,0,0,0,0.100,32,
EquipmentNode #44,68,631.100,631.100,2.000,0,0,0,33,
EquipmentNode #44,69,633.100,633.100,0,18.100,0,0,33,
EquipmentNode #44,70,651.200,651.200,0,0,3.000,0,33,
EquipmentNode #44,71,654.200,654.200,0,0,0,0.100,33,
EquipmentNode #44,72,654.300,654.300,2.000,0,0,0,34,
EquipmentNode #44,73,656.300,656.300,0,18.100,0,0,34,
EquipmentNode #44,74,674.400,674.400,0,0,3.000,0,34,
EquipmentNode #44,75,677.400,677.400,0,0,0,0.100,34,
EquipmentNode #44,76,677.500,677.500,2.000,0,0,0,35,
EquipmentNode #44,77,679.500,679.500,0,18.100,0,0,35,
EquipmentNode #44,78,697.600,697.600,0,0,3.000,0,35,
EquipmentNode #44,79,700.600,700.600,0,0,0,0.100,35,
EquipmentNode #44,80,700.700,700.700,2.000,0,0,0,36,
EquipmentNode #44,81,702.700,702.700,0,18.100,0,0,36,
EquipmentNode #44,82,720.800,720.800,0,0,3.000,0,36,
EquipmentNode #44,83,723.800,723.800,0,0,0,0.100,36,
EquipmentNode #44,84,723.900,723.900,2.000,0,0,0,37,
EquipmentNode #44,85,725.900,725.900,0,18.100,0,0,37,
EquipmentNode #44,86,744.000,744.000,0,0,3.000,0,37,
EquipmentNode #44,87,747.000,747.000,0,0,0,0.100,37,
EquipmentNode #44,88,747.100,747.100,2.000,0,0,0,38,
EquipmentNode #44,89,749.100,749.100,0,18.100,0,0,38,
EquipmentNode #44,90,767.200,767.200,0,0,3.000,0,38,
EquipmentNode #44,91,770.200,770.200,0,0,0,0.100,38,
EquipmentNode #44,92,770.300,770.300,2.000,0,0,0,39,
EquipmentNode #44,93,772.300,772.300,0,18.100,0,0,39,
EquipmentNode #44,94,790.400,790.400,0,0,3.000,0,39,
EquipmentNode #44,95,793.400,793.400,0,0,0,0.100,39,
EquipmentNode #44,96,793.500,793.500,2.000,0,0,0,40,
EquipmentNode #44,97,795.500,795.500,0,18.100,0,0,40,
EquipmentNode #44,98,813.600,813.600,0,0,3.000,0,40,
EquipmentNode #44,99,816.600,816.600,0,0,0,0.100,40,
EquipmentNode #44,100,816.700,816.700,2.000,0,0,0,41,
EquipmentNode #44,101,818.700,818.700,0,18.100,0,0,41,
EquipmentNode #44,102,836.800,836.800,0,0,3.000,0,41,
EquipmentNode #44,103,839.800,839.800,0,0,0,0.100,41,
EquipmentNode #44,104,839.900,839.900,2.000,0,0,0,42,
EquipmentNode #44,105,841.900,841.900,0,7.900,0,0,42,
Equipment #52,1,249.800,249.800,0,15.200,0,0,13,
Equipment #52,2,265.000,265.000,0,0,3.000,0,13,
Equipment #52,3,268.000,268.000,0,0,0,0.100,13,
Equipment #52,4,268.100,268.100,4.000,0,0,0,14,
Equipment #52,5,272.100,272.100,0,0.100,0,0,14,
Equipment #52,6,272.200,272.200,0,0,2.000,0,14,
Equipment #52,7,274.200,274.200,0,0,0,0.100,14,
Equipment #52,8,274.300,274.300,5.000,0,0,0,15,
Equipment #52,9,279.300,279.300,0,28.300,0,0,15,
Equipment #52,10,307.600,307.600,0,0,3.000,0,15,
Equipment #52,11,310.600,310.600,0,0,0,0.100,15,
Equipment #52,12,310.700,310.700,4.000,0,0,0,16,
Equipment #52,13,314.700,314.700,0,0.100,0,0,16,
Equipment #52,14,314.800,314.800,0,0,2.000,0,16,
Equipment #52,15,316.800,316.800,0,0,0,0.100,16,
Equipment #52,16,316.900,316.900,5.000,0,0,0,17,
Equipment #52,17,321.900,321.900,0,28.300,0,0,17,
Equipment #52,18,350.200,350.200,0,0,3.000,0,17,
Equipment #52,19,353.200,353.200,0,0,0,0.100,17,
Equipment #52,20,353.300,353.300,4.000,0,0,0,18,
Equipment #52,21,357.300,357.300,0,0.100,0,0,18,
Equipment #52,22,357.400,357.400,0,0,2.000,0,18,
Equipment #52,23,359.400,359.400,0,0,0,0.100,18,
Equipment #52,24,359.500,359.500,5.000,0,0,0,19,
Equipment #52,25,364.500,364.500,0,28.300,0,0,19,
Equipment #52,26,392.800,392.800,0,0,3.000,0,19,
Equipment #52,27,395.800,395.800,0,0,0,0.100,19,
Equipment #52,28,395.900,395.900,4.000,0,0,0,20,
Equipment #52,29,399.900,399.900,0,0.100,0,0,20,
Equipment #52,30,400.000,400.000,0,0,2.000,0,20,
Equipment #52,31,402.000,402.000,0,0,0,0.100,20,
Equipment #52,32,402.100,402.100,5.000,0,0,0,21,
Equipment #52,33,407.100,407.100,0,28.300,0,0,21,
Equipment #52,34,435.400,435.400,0,0,3.000,0,21,
Equipment #52,35,438.400,438.400,0,0,0,0.100,21,
Equipment #52,36,438.500,438.500,4.000,0,0,0,22,
Equipment #52,37,442.500,442.500,0,0.100,0,0,22,
Equipment #52,38,442.600,442.600,0,0,2.000,0,22,
Equipment #52,39,444.600,444.600,0,0,0,0.100,22,
Equipment #52,40,444.700,444.700,5.000,0,0,0,23,
Equipment #52,41,449.700,449.700,0,28.300,0,0,23,
Equipment #52,42,478.000,478.000,0,0,3.000,0,23,
Equipment #52,43,481.000,481.000,0,0,0,0.100,23,
Equipment #52,44,481.100,481.100,4.000,0,0,0,24,
Equipment #52,45,485.100,485.100,0,0.100,0,0,24,
Equipment #52,46,485.200,485.200,0,0,2.000,0,24,
Equipment #52,47,487.200,487.200,0,0,0,0.100,24,
Equipment #52,48,487.300,487.300,5.000,0,0,0,25,
Equipment #52,49,492.300,492.300,0,28.300,0,0,25,
Equipment #52,50,520.600,520.600,0,0,3.000,0,25,
Equipment #52,51,523.600,523.600,0,0,0,0.100,25,
Equipment #52,52,523.700,523.700,4.000,0,0,0,26,
Equipment #52,53,527.700,527.700,0,0.100,0,0,26,
Equipment #52,54,527.800,527.800,0,0,2.000,0,26,
Equipment #52,55,529.800,529.800,0,0,0,0.100,26,
Equipment #52,56,529.900,529.900,5.000,0,0,0,27,
Equipment #52,57,534.900,534.900,0,28.300,0,0,27,
Equipment #52,58,563.200,563.200,0,0,3.000,0,27,
Equipment #52,59,566.200,566.200,0,0,0,0.100,27,
Equipment #52,60,566.300,566.300,4.000,0,0,0,28,
Equipment #52,61,570.300,570.300,0,0.100,0,0,28,
Equipment #52,62,570.400,570.400,0,0,2.000,0,28,
Equipment #52,63,572.400,572.400,0,0,0,0.100,28,
Equipment #52,64,572.500,572.500,5.000,0,0,0,29,
Equipment #52,65,577.500,577.500,0,28.300,0,0,29,
Equipment #52,66,605.800,605.800,0,0,3.000,0,29,
Equipment #52,67,608.800,608.800,0,0,0,0.100,29,
Equipment #52,68,608.900,608.900,4.000,0,0,0,30,
Equipment #52,69,612.900,612.900,0,0.100,0,0,30,
Equipment #52,70,613.000,613.000,0,0,2.000,0,30,
Equipment #52,71,615.000,615.000,0,0,0,0.100,30,
Equipment #52,72,615.100,615.100,5.000,0,0,0,31,
Equipment #52,73,620.100,620.100,0,28.300,0,0,31,
Equipment #52,74,648.400,648.400,0,0,3.000,0,31,
Equipment #52,75,651.400,651.400,0,0,0,0.100,31,
Equipment #52,76,651.500,651.500,4.000,0,0,0,32,
Equipment #52,77,655.500,655.500,0,0.100,0,0,32,
Equipment #52,78,655.600,655.600,0,0,2.000,0,32,
Equipment #52,79,657.600,657.600,0,0,0,0.100,32,
Equipment #52,80,657.700,657.700,5.000,0,0,0,33,
Equipment #52,81,662.700,662.700,0,28.300,0,0,33,
Equipment #52,82,691.000,691.000,0,0,3.000,0,33,
Equipment #52,83,694.000,694.000,0,0,0,0.100,33,
Equipment #52,84,694.100,694.100,4.000,0,0,0,34,
Equipment #52,85,698.100,698.100,0,0.100,0,0,34,
Equipment #52,86,698.200,698.200,0,0,2.000,0,34,
Equipment #52,87,700.200,700.200,0,0,0,0.100,34,
Equipment #52,88,700.300,700.300,5.000,0,0,0,35,
Equipment #52,89,705.300,705.300,0,28.300,0,0,35,
Equipment #52,90,733.600,733.600,0,0,3.000,0,35,
Equipment #52,91,736.600,736.600,0,0,0,0.100,35,
Equipment #52,92,736.700,736.700,4.000,0,0,0,36,
Equipment #52,93,740.700,740.700,0,0.100,0,0,36,
Equipment #52,94,740.800,740.800,0,0,2.000,0,36,
Equipment #52,95,742.800,742.800,0,0,0,0.100,36,
Equipment #52,96,742.900,742.900,5.000,0,0,0,37,
Equipment #52,97,747.900,747.900,0,28.300,0,0,37,
Equipment #52,98,776.200,776.200,0,0,3.000,0,37,
Equipment #52,99,779.200,779.200,0,0,0,0.100,37,
Equipment #52,100,779.300,779.300,4.000,0,0,0,38,
Equipment #52,101,783.300,783.300,0,0.100,0,0,38,
Equipment #52,102,783.400,783.400,0,0,2.000,0,38,
Equipment #52,103,785.400,785.400,0,0,0,0.100,38,
Equipment #52,104,785.500,785.500,5.000,0,0,0,39,
Equipment #52,105,790.500,790.500,0,28.300,0,0,39,
Equipment #52,106,818.800,818.800,0,0,3.000,0,39,
Equipment #52,107,821.800,821.800,0,0,0,0.100,39,
Equipment #52,108,821.900,821.900,4.000,0,0,0,40,
Equipment #52,109,825.900,825.900,0,0.100,0,0,40,
Equipment #52,110,826.000,826.000,0,0,2.000,0,40,
Equipment #52,111,828.000,828.000,0,0,0,0.100,40,
Equipment #52,112,828.100,828.100,5.000,0,0,0,41,
Equipment #52,113,833.100,833.100,0,16.700,0,0,41,
EquipmentNode #2,1,249.800,249.800,0,17.300,0,0,20,
EquipmentNode #2,2,267.100,267.100,0,0,0.500,0,20,
EquipmentNode #2,3,267.600,267.600,0,0,0,0.100,20,
EquipmentNode #2,4,267.700,267.700,2.000,0,0,0,21,
EquipmentNode #2,5,269.700,269.700,0,20.600,0,0,21,
EquipmentNode #2,6,290.300,290.300,0,0,1.000,0,21,
EquipmentNode #2,7,291.300,291.300,0,0,0,0.100,21,
EquipmentNode #2,8,291.400,291.400,4.000,0,0,0,22,
EquipmentNode #2,9,295.400,295.400,0,18.100,0,0,22,
EquipmentNode #2,10,313.500,313.500,0,0,0.500,0,22,
EquipmentNode #2,11,314.000,314.000,0,0,0,0.100,22,
EquipmentNode #2,12,314.100,314.100,2.000,0,0,0,23,
EquipmentNode #2,13,316.100,316.100,0,20.600,0,0,23,
EquipmentNode #2,14,336.700,336.700,0,0,1.000,0,23,
EquipmentNode #2,15,337.700,337.700,0,0,0,0.100,23,
EquipmentNode #2,16,337.800,337.800,4.000,0,0,0,24,
EquipmentNode #2,17,341.800,341.800,0,18.100,0,0,24,
EquipmentNode #2,18,359.900,359.900,0,0,0.500,0,24,
EquipmentNode #2,19,360.400,360.400,0,0,0,0.100,24,
EquipmentNode #2,20,360.500,360.500,2.000,0,0,0,25,
EquipmentNode #2,21,362.500,362.500,0,20.600,0,0,25,
EquipmentNode #2,22,383.100,383.100,0,0,1.000,0,25,
EquipmentNode #2,23,384.100,384.100,0,0,0,0.100,25,
EquipmentNode #2,24,384.200,384.200,4.000,0,0,0,26,
EquipmentNode #2,25,388.200,388.200,0,18.100,0,0,26,
EquipmentNode #2,26,406.300,406.300,0,0,0.500,0,26,
EquipmentNode #2,27,406.800,406.800,0,0,0,0.100,26,
EquipmentNode #2,28,406.900,406.900,2.000,0,0,0,27,
EquipmentNode #2,29,408.900,408.900,0,20.600,0,0,27,
EquipmentNode #2,30,429.500,429.500,0,0,1.000,0,27,
EquipmentNode #2,31,430.500,430.500,0,0,0,0.100,27,
EquipmentNode #2,32,430.600,430.600,4.000,0,0,0,28,
EquipmentNode #2,33,434.600,434.600,0,18.100,0,0,28,
EquipmentNode #2,34,452.700,452.700,0,0,0.500,0,28,
EquipmentNode #2,35,453.200,453.200,0,0,0,0.100,28,
EquipmentNode #2,36,453.300,453.300,2.000,0,0,0,29,
EquipmentNode #2,37,455.300,455.300,0,20.600,0,0,29,
EquipmentNode #2,38,475.900,475.900,0,0,1.000,0,29,
EquipmentNode #2,39,476.900,476.900,0,0,0,0.100,29,
EquipmentNode #2,40,477.000,477.000,4.000,0,0,0,30,
EquipmentNode #2,41,481.000,481.000,0,18.100,0,0,30,
EquipmentNode #2,42,499.100,499.100,0,0,0.500,0,30,
EquipmentNode #2,43,499.600,499.600,0,0,0,0.100,30,
EquipmentNode #2,44,499.700,499.700,2.000,0,0,0,31,
EquipmentNode #2,45,501.700,501.700,0,20.600,0,0,31,
EquipmentNode #2,46,522.300,522.300,0,0,1.000,0,31,
EquipmentNode #2,47,523.300,523.300,0,0,0,0.100,31,
EquipmentNode #2,48,523.400,523.400,4.000,0,0,0,32,
EquipmentNode #2,49,527.400,527.400,0,18.100,0,0,32,
EquipmentNode #2,50,545.500,545.500,0,0,0.500,0,32,
EquipmentNode #2,51,546.000,546.000,0,0,0,0.100,32,
EquipmentNode #2,52,546.100,546.100,2.000,0,0,0,33,
EquipmentNode #2,53,548.100,548.100,0,20.600,0,0,33,
EquipmentNode #2,54,568.700,568.700,0,0,1.000,0,33,
EquipmentNode #2,55,569.700,569.700,0,0,0,0.100,33,
EquipmentNode #2,56,569.800,569.800,4.000,0,0,0,34,
EquipmentNode #2,57,573.800,573.800,0,18.100,0,0,34,
EquipmentNode #2,58,591.900,591.900,0,0,0.500,0,34,
EquipmentNode #2,59,592.400,592.400,0,0,0,0.100,34,
EquipmentNode #2,60,592.500,592.500,2.000,0,0,0,35,
EquipmentNode #2,61,594.500,594.500,0,20.600,0,0,35,
EquipmentNode #2,62,615.100,615.100,0,0,1.000,0,35,
EquipmentNode #2,63,616.100,616.100,0,0,0,0.100,35,
EquipmentNode #2,64,616.200,616.200,4.000,0,0,0,36,
EquipmentNode #2,65,620.200,620.200,0,18.100,0,0,36,
EquipmentNode #2,66,638.300,638.300,0,0,0.500,0,36,
EquipmentNode #2,67,638.800,638.800,0,0,0,0.100,36,
EquipmentNode #2,68,638.900,638.900,2.000,0,0,0,37,
EquipmentNode #2,69,640.900,640.900,0,20.600,0,0,37,
EquipmentNode #2,70,661.500,661.500,0,0,1.000,0,37,
EquipmentNode #2,71,662.500,662.500,0,0,0,0.100,37,
EquipmentNode #2,72,662.600,662.600,4.000,0,0,0,38,
EquipmentNode #2,73,666.600,666.600,0,18.100,0,0,38,
EquipmentNode #2,74,684.700,684.700,0,0,0.500,0,38,
EquipmentNode #2,75,685.200,685.200,0,0,0,0.100,38,
EquipmentNode #2,76,685.300,685.300,2.000,0,0,0,39,
EquipmentNode #2,77,687.300,687.300,0,20.600,0,0,39,
EquipmentNode #2,78,707.900,707.900,0,0,1.000,0,39,
EquipmentNode #2,79,708.900,708.900,0,0,0,0.100,39,
EquipmentNode #2,80,709.000,709.000,4.000,0,0,0,40,
EquipmentNode #2,81,713.000,713.000,0,18.100,0,0,40,
EquipmentNode #2,82,731.100,731.100,0,0,0.500,0,40,
EquipmentNode #2,83,731.600,731.600,0,0,0,0.100,40,
EquipmentNode #2,84,731.700,731.700,2.000,0,0,0,41,
EquipmentNode #2,85,733.700,733.700,0,20.600,0,0,41,
EquipmentNode #2,86,754.300,754.300,0,0,1.000,0,41,
EquipmentNode #2,87,755.300,755.300,0,0,0,0.100,41,
EquipmentNode #2,88,755.400,755.400,4.000,0,0,0,42,
EquipmentNode #2,89,759.400,759.400,0,18.100,0,0,42,
EquipmentNode #2,90,777.500,777.500,0,0,0.500,0,42,
EquipmentNode #2,91,778.000,778.000,0,0,0,0.100,42,
EquipmentNode #2,92,778.100,778.100,2.000,0,0,0,43,
EquipmentNode #2,93,780.100,780.100,0,20.600,0,0,43,
EquipmentNode #2,94,800.700,800.700,0,0,1.000,0,43,
EquipmentNode #2,95,801.700,801.700,0,0,0,0.100,43,
EquipmentNode #2,96,801.800,801.800,4.000,0,0,0,44,
EquipmentNode #2,97,805.800,805.800,0,18.100,0,0,44,
EquipmentNode #2,98,823.900,823.900,0,0,0.500,0,44,
EquipmentNode #2,99,824.400,824.400,0,0,0,0.100,44,
EquipmentNode #2,100,824.500,824.500,2.000,0,0,0,45,
EquipmentNode #2,101,826.500,826.500,0,20.600,0,0,45,
EquipmentNode #2,102,847.100,847.100,0,0,1.000,0,45,
EquipmentNode #2,103,848.100,848.100,0,0,0,0.100,45,
EquipmentNode #2,104,848.200,848.200,1.600,0,0,0,46,
Equipment #64,1,249.800,249.800,0,2.500,0,0,10,
Equipment #64,2,252.300,252.300,0,0,2.000,0,10,
Equipment #64,3,254.300,254.300,0,0,0,0.100,10,
Equipment #64,4,254.400,254.400,5.000,0,0,0,11,
Equipment #64,5,259.400,259.400,0,19.900,0,0,11,
Equipment #64,6,279.300,279.300,0,0,3.000,0,11,
Equipment #64,7,282.300,282.300,0,0,0,0.100,11,
Equipment #64,8,282.400,282.400,4.000,0,0,0,12,
Equipment #64,9,286.400,286.400,0,19.900,0,0,12,
Equipment #64,10,306.300,306.300,0,0,2.000,0,12,
Equipment #64,11,308.300,308.300,0,0,0,0.100,12,
Equipment #64,12,308.400,308.400,5.000,0,0,0,13,
Equipment #64,13,313.400,313.400,0,19.900,0,0,13,
Equipment #64,14,333.300,333.300,0,0,3.000,0,13,
Equipment #64,15,336.300,336.300,0,0,0,0.100,13,
Equipment #64,16,336.400,336.400,4.000,0,0,0,14,
Equipment #64,17,340.400,340.400,0,19.900,0,0,14,
Equipment #64,18,360.300,360.300,0,0,2.000,0,14,
Equipment #64,19,362.300,362.300,0,0,0,0.100,14,
Equipment #64,20,362.400,362.400,5.000,0,0,0,15,
Equipment #64,21,367.400,367.400,0,19.900,0,0,15,
Equipment #64,22,387.300,387.300,0,0,3.000,0,15,
Equipment #64,23,390.300,390.300,0,0,0,0.100,15,
Equipment #64,24,390.400,390.400,4.000,0,0,0,16,
Equipment #64,25,394.400,394.400,0,19.900,0,0,16,
Equipment #64,26,414.300,414.300,0,0,2.000,0,16,
Equipment #64,27,416.300,416.300,0,0,0,0.100,16,
Equipment #64,28,416.400,416.400,5.000,0,0,0,17,
Equipment #64,29,421.400,421.400,0,19.900,0,0,17,
Equipment #64,30,441.300,441.300,0,0,3.000,0,17,
Equipment #64,31,444.300,444.300,0,0,0,0.100,17,
Equipment #64,32,444.400,444.400,4.000,0,0,0,18,
Equipment #64,33,448.400,448.400,0,19.900,0,0,18,
Equipment #64,34,468.300,468.300,0,0,2.000,0,18,
Equipment #64,35,470.300,470.300,0,0,0,0.100,18,
Equipment #64,36,470.400,470.400,5.000,0,0,0,19,
Equipment #64,37,475.400,475.400,0,19.900,0,0,19,
Equipment #64,38,495.300,495.300,0,0,3.000,0,19,
Equipment #64,39,498.300,498.300,0,0,0,0.100,19,
Equipment #64,40,498.400,498.400,4.000,0,0,0,20,
Equipment #64,41,502.400,502.400,0,19.900,0,0,20,
Equipment #64,42,522.300,522.300,0,0,2.000,0,20,
Equipment #64,43,524.300,524.300,0,0,0,0.100,20,
Equipment #64,44,524.400,524.400,5.000,0,0,0,21,
Equipment #64,45,529.400,529.400,0,19.900,0,0,21,
Equipment #64,46,549.300,549.300,0,0,3.000,0,21,
Equipment #64,47,552.300,552.300,0,0,0,0.100,21,
Equipment #64,48,552.400,552.400,4.000,0,0,0,22,
Equipment #64,49,556.400,556.400,0,19.900,0,0,22,
Equipment #64,50,576.300,576.300,0,0,2.000,0,22,
Equipment #64,51,578.300,578.300,0,0,0,0.100,22,
Equipment #64,52,578.400,578.400,5.000,0,0,0,23,
Equipment #64,53,583.400,583.400,0,19.900,0,0,23,
Equipment #64,54,603.300,603.300,0,0,3.000,0,23,
Equipment #64,55,606.300,606.300,0,0,0,0.100,23,
Equipment #64,56,606.400,606.400,4.000,0,0,0,24,
Equipment #64,57,610.400,610.400,0,19.900,0,0,24,
Equipment #64,58,630.300,630.300,0,0,2.000,0,24,
Equipment #64,59,632.300,632.300,0,0,0,0.100,24,
Equipment #64,60,632.400,632.400,5.000,0,0,0,25,
Equipment #64,61,637.400,637.400,0,19.900,0,0,25,
Equipment #64,62,657.300,657.300,0,0,3.000,0,25,
Equipment #64,63,660.300,660.300,0,0,0,0.100,25,
Equipment #64,64,660.400,660.400,4.000,0,0,0,26,
Equipment #64,65,664.400,664.400,0,19.900,0,0,26,
Equipment #64,66,684.300,684.300,0,0,2.000,0,26,
Equipment #64,67,686.300,686.300,0,0,0,0.100,26,
Equipment #64,68,686.400,686.400,5.000,0,0,0,27,
Equipment #64,69,691.400,691.400,0,19.900,0,0,27,
Equipment #64,70,711.300,711.300,0,0,3.000,0,27,
Equipment #64,71,714.300,714.300,0,0,0,0.100,27,
Equipment #64,72,714.400,714.400,4.000,0,0,0,28,
Equipment #64,73,718.400,718.400,0,19.900,0,0,28,
Equipment #64,74,738.300,738.300,0,0,2.000,0,28,
Equipment #64,75,740.300,740.300,0,0,0,0.100,28,
Equipment #64,76,740.400,740.400,5.000,0,0,0,29,
Equipment #64,77,745.400,745.400,0,19.900,0,0,29,
Equipment #64,78,765.300,765.300,0,0,3.000,0,29,
Equipment #64,79,768.300,768.300,0,0,0,0.100,29,
Equipment #64,80,768.400,768.400,4.000,0,0,0,30,
Equipment #64,81,772.400,772.400,0,19.900,0,0,30,
Equipment #64,82,792.300,792.300,0,0,2.000,0,30,
Equipment #64,83,794.300,794.300,0,0,0,0.100,30,
Equipment #64,84,794.400,794.400,5.000,0,0,0,31,
Equipment #64,85,799.400,799.400,0,19.900,0,0,31,
Equipment #64,86,819.300,819.300,0,0,3.000,0,31,
Equipment #64,87,822.300,822.300,0,0,0,0.100,31,
Equipment #64,88,822.400,822.400,4.000,0,0,0,32,
Equipment #64,89,826.400,826.400,0,19.900,0,0,32,
Equipment #64,90,846.300,846.300,0,0,2.000,0,32,
Equipment #64,91,848.300,848.300,0,0,0,0.100,32,
Equipment #64,92,848.400,848.400,1.400,0,0,0,33,
EquipmentNode #14,1,249.800,249.800,0,16.300,0,0,19,
EquipmentNode #14,2,266.100,266.100,0,0,3.000,0,19,
EquipmentNode #14,3,269.100,269.100,0,0,0,0.100,19,
EquipmentNode #14,4,269.200,269.200,2.000,0,0,0,20,
EquipmentNode #14,5,271.200,271.200,0,18.100,0,0,20,
EquipmentNode #14,6,289.300,289.300,0,0,3.000,0,20,
EquipmentNode #14,7,292.300,292.300,0,0,0,0.100,20,
EquipmentNode #14,8,292.400,292.400,2.000,0,0,0,21,
EquipmentNode #14,9,294.400,294.400,0,18.100,0,0,21,
EquipmentNode #14,10,312.500,312.500,0,0,3.000,0,21,
EquipmentNode #14,11,315.500,315.500,0,0,0,0.100,21,
EquipmentNode #14,12,315.600,315.600,2.000,0,0,0,22,
EquipmentNode #14,13,317.600,317.600,0,18.100,0,0,22,
EquipmentNode #14,14,335.700,335.700,0,0,3.000,0,22,
EquipmentNode #14,15,338.700,338.700,0,0,0,0.100,22,
EquipmentNode #14,16,338.800,338.800,2.000,0,0,0,23,
EquipmentNode #14,17,340.800,340.800,0,18.100,0,0,23,
EquipmentNode #14,18,358.900,358.900,0,0,3.000,0,23,
EquipmentNode #14,19,361.900,361.900,0,0,0,0.100,23,
EquipmentNode #14,20,362.000,362.000,2.000,0,0,0,24,
EquipmentNode #14,21,364.000,364.000,0,18.100,0,0,24,
EquipmentNode #14,22,382.100,382.100,0,0,3.000,0,24,
EquipmentNode #14,23,385.100,385.100,0,0,0,0.100,24,
EquipmentNode #14,24,385.200,385.200,2.000,0,0,0,25,
EquipmentNode #14,25,387.200,387.200,0,18.100,0,0,25,
EquipmentNode #14,26,405.300,405.300,0,0,3.000,0,25,
EquipmentNode #14,27,408.300,408.300,0,0,0,0.100,25,
EquipmentNode #14,28,408.400,408.400,2.000,0,0,0,26,
EquipmentNode #14,29,410.400,410.400,0,18.100,0,0,26,
EquipmentNode #14,30,428.500,428.500,0,0,3.000,0,26,
